"","id","subject","etype","group","edate","boxnum","weight","iti","fr","msn","comments","fn","sname","active","inactive","reward","beam1","beam2","beam3","beam4","latency.active","latency.inactive"
"391",1,"1","heroinSA","heroin","02-09-22","Box1","275.000",10,10,"FR_SCRIPT_D:_0.765_E:_0.235_F:_14.000_I:_270.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4851.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_1.rDat",140,43,14,"239348.000","255722.000","77189.000","140.000","141.77","3.63"
"392",2,"2","heroinSA","heroin","02-09-22","Box2","294.000",10,10,"FR_SCRIPT_D:_0.975_E:_0.025_F:_63.000_I:_868.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3323.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box2_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_2.rDat",630,16,63,"267388.000","113187.000","25341.000","630.000","37.45","25.7"
"393",3,"3","heroinSA","heroin","02-09-22","Box3","270.000",10,10,"FR_SCRIPT_box3_D:_0.944_E:_0.056_F:_27.000_I:_388.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5997.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_3.rDat",270,16,27,"220509.000","255162.000","96103.000","270.000","21.41","53.6"
"394",4,"4","heroinSA","heroin","02-09-22","Box4","264.000",10,10,"FR_SCRIPT_box4_D:_0.938_E:_0.062_F:_12.000_I:_175.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_1479.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_4.rDat",121,8,12,"159649.000","136026.000","60605.000","121.000","5.54","2.69"
"395",5,"5","heroinSA","heroin","02-09-22","Box5","291.000",10,10,"FR_SCRIPT_D:_0.975_E:_0.025_F:_31.000_I:_426.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2562.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_5.rDat",310,8,31,"152400.000","107817.000","127285.000","310.000","37.15","1175.34"
"396",6,"6","heroinSA","heroin","02-09-22","Box6","274.000",10,10,"FR_SCRIPT_D:_0.963_E:_0.037_F:_28.000_I:_393.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_1714.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_6.rDat",283,11,28,"287921.000","88746.000","30117.000","283.000","54.69","66.4"
"397",7,"7","heroinSA","heroin","02-09-22","Box7","300.000",10,10,"FR_SCRIPT_D:_1.000_E:_0.000_F:_38.000_I:_500.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2564.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_7.rDat",380,0,38,"256427.000","113966.000","19705.000","380.000","44.07","44.07"
"398",8,"8","heroinSA","heroin","02-09-22","Box8","272.000",10,10,"FR_SCRIPT_D:_0.972_E:_0.028_F:_31.000_I:_434.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_6496.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_8.rDat",312,9,31,"187513.000","159551.000","154185.000","312.000","65.49","88.86"
"399",9,"9","heroinSA","heroin","02-09-22","Box9","293.000",10,10,"FR_SCRIPT_D:_0.874_E:_0.126_F:_40.000_I:_647.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_1828.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_9.rDat",401,58,40,"312942.000","124705.000","24337.000","401.000","8.61","128.65"
"400",10,"10","heroinSA","saline","02-09-22","Box10","296.000",10,10,"FR_SCRIPT_D:_0.706_E:_0.294_F:_4.000_I:_102.000_J:_0.000_K:_10800.010_L:_8.000_R:_0.000_S:_0.000_T:_67.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_10.rDat",48,20,4,"190982.000","197245.000","93694.000","48.000","6.69","98.61"
"401",11,"11","heroinSA","saline","02-09-22","Box11","303.000",10,10,"FR_SCRIPT_5choice_D:_0.923_E:_0.077_F:_3.000_I:_53.000_J:_0.000_K:_10800.010_L:_6.000_R:_0.000_S:_0.000_T:_5954.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_11.rDat",36,3,3,"0.000","0.000","0.000","36.000","24.95","35.73"
"402",12,"12","heroinSA","saline","02-09-22","Box12","285.000",10,10,"FR_SCRIPT_5choice_D:_1.000_E:_0.000_F:_1.000_I:_22.000_J:_0.000_K:_10800.010_L:_7.000_R:_0.000_S:_0.000_T:_2328.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_12.rDat",17,0,1,"0.000","0.000","0.000","17.000","1745.85","1745.85"
"403",13,"13","heroinSA","saline","02-09-22","Box13","284.000",10,10,"FR_SCRIPT_5choice_D:_0.853_E:_0.147_F:_2.000_I:_47.000_J:_0.000_K:_10800.010_L:_9.000_R:_0.000_S:_0.000_T:_5511.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_13.rDat",29,5,2,"0.000","0.000","0.000","29.000","1.72","31.8"
"404",14,"14","heroinSA","saline","02-09-22","Box14","293.000",10,10,"FR_SCRIPT_5choice_D:_0.778_E:_0.222_F:_1.000_I:_27.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_6470.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_14.rDat",14,4,1,"0.000","0.000","0.000","14.000","10.66","3735"
"405",15,"15","heroinSA","saline","02-09-22","Box15","282.000",10,10,"FR_SCRIPT_5choice_D:_0.833_E:_0.167_F:_0.000_I:_9.000_J:_0.000_K:_10800.010_L:_5.000_R:_0.000_S:_0.000_T:_75579.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR5_roomE_20220209","heroinSA_FR5_roomE_20220209_15.rDat",5,1,0,"0.000","0.000","0.000","5.000","350.5","645.66"
"406",1,"1","heroinSA","heroin","02-10-22","Box1","274.000",10,10,"FR_SCRIPT_D:_0.941_E:_0.059_F:_25.000_I:_372.000_J:_0.000_K:_10800.010_L:_6.000_R:_0.000_S:_0.000_T:_5347.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_1.rDat",256,16,25,"224115.000","238515.000","85140.000","256.000","11.51","33.49"
"407",2,"2","heroinSA","heroin","02-10-22","Box2","295.000",10,10,"FR_SCRIPT_D:_0.997_E:_0.003_F:_66.000_I:_887.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_983.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box2_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_2.rDat",660,2,66,"287885.000","81188.000","11687.000","660.000","18.99","61.28"
"408",3,"3","heroinSA","heroin","02-10-22","Box3","278.000",10,10,"FR_SCRIPT_box3_D:_0.990_E:_0.010_F:_30.000_I:_403.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2532.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_3.rDat",300,3,30,"307572.000","214452.000","32066.000","300.000","15.89","435.21"
"409",4,"4","heroinSA","heroin","02-10-22","Box4","268.000",10,10,"FR_SCRIPT_box4_D:_0.972_E:_0.028_F:_17.000_I:_234.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_873.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_4.rDat",171,5,17,"160349.000","68942.000","28810.000","171.000","29.95","132.93"
"410",5,"5","heroinSA","heroin","02-10-22","Box5","290.000",10,10,"FR_SCRIPT_D:_0.954_E:_0.046_F:_33.000_I:_467.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4700.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_5.rDat",330,16,33,"222771.000","130183.000","92081.000","330.000","45.22","71.73"
"411",6,"6","heroinSA","heroin","02-10-22","Box6","280.000",10,10,"FR_SCRIPT_D:_0.936_E:_0.064_F:_27.000_I:_401.000_J:_0.000_K:_10800.010_L:_7.000_R:_0.000_S:_0.000_T:_946.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_6.rDat",277,19,27,"256807.000","116987.000","48015.000","277.000","32.93","89.12"
"412",7,"7","heroinSA","heroin","02-10-22","Box7","302.000",10,10,"FR_SCRIPT_D:_0.993_E:_0.007_F:_43.000_I:_569.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_183.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_7.rDat",430,3,43,"234684.000","52138.000","14873.000","430.000","57.69","45.8"
"413",8,"8","heroinSA","heroin","02-10-22","Box8","279.000",10,10,"FR_SCRIPT_D:_1.000_E:_0.000_F:_27.000_I:_374.000_J:_0.000_K:_10800.010_L:_9.000_R:_0.000_S:_0.000_T:_2082.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_8.rDat",279,0,27,"242233.000","213014.000","97778.000","279.000","93.75","93.75"
"414",9,"9","heroinSA","heroin","02-10-22","Box9","291.000",10,10,"FR_SCRIPT_D:_0.843_E:_0.157_F:_32.000_I:_542.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_178.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_9.rDat",322,60,32,"304972.000","163019.000","25933.000","322.000","23.19","94.73"
"415",10,"10","heroinSA","saline","02-10-22","Box10","292.000",10,10,"FR_SCRIPT_D:_0.732_E:_0.268_F:_3.000_I:_63.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2291.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_10.rDat",30,11,3,"121021.000","196722.000","164359.000","30.000","8.11","3.39"
"416",11,"11","heroinSA","saline","02-10-22","Box11","304.000",10,10,"FR_SCRIPT_5choice_D:_0.842_E:_0.158_F:_1.000_I:_27.000_J:_0.000_K:_10800.010_L:_6.000_R:_0.000_S:_0.000_T:_26502.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_11.rDat",16,3,1,"0.000","0.000","0.000","16.000","59.66","112.24"
"417",12,"12","heroinSA","saline","02-10-22","Box12","288.000",10,10,"FR_SCRIPT_5choice_D:_0.786_E:_0.214_F:_1.000_I:_22.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_3129.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_12.rDat",11,3,1,"0.000","0.000","0.000","11.000","239.79","5647.89"
"418",13,"13","heroinSA","saline","02-10-22","Box13","287.000",10,10,"FR_SCRIPT_5choice_D:_0.953_E:_0.047_F:_4.000_I:_59.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_11838.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_13.rDat",41,2,4,"0.000","0.000","0.000","41.000","46.89","5986.43"
"419",14,"14","heroinSA","saline","02-10-22","Box14","298.000",10,10,"FR_SCRIPT_5choice_D:_0.808_E:_0.192_F:_2.000_I:_39.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_15791.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_14.rDat",21,5,2,"0.000","0.000","0.000","21.000","1.3","37.95"
"420",15,"15","heroinSA","saline","02-10-22","Box15","281.000",10,10,"FR_SCRIPT_5choice_D:_0.667_E:_0.333_F:_0.000_I:_6.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_26010.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR5_roomE_20220210","heroinSA_FR5_roomE_20220210_15.rDat",2,1,0,"0.000","0.000","0.000","2.000","127.77","8199.03"
"421",1,"16","heroinSA","heroin","02-03-22","Box1","295.000",10,5,"FR_SCRIPT_D:_0.990_E:_0.010_F:_57.000_I:_466.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_48.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_1.rDat",286,3,57,"299227.000","46325.000","16044.000","286.000","104.92","47.11"
"422",2,"17","heroinSA","heroin","02-03-22","Box2","284.000",10,5,"FR_SCRIPT_D:_0.986_E:_0.014_F:_84.000_I:_692.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1075.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_2.rDat",420,6,84,"213530.000","44222.000","41678.000","420.000","36.39","26.63"
"423",3,"18","heroinSA","heroin","02-03-22","Box3","264.000",10,5,"FR_SCRIPT_D:_0.842_E:_0.158_F:_16.000_I:_163.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6622.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box3_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_3.rDat",80,15,16,"110453.000","99795.000","180089.000","80.000","256.26","313.94"
"424",4,"19","heroinSA","heroin","02-03-22","Box4","256.000",10,5,"FR_SCRIPT_D:_0.976_E:_0.024_F:_24.000_I:_200.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1732.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box4_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_4.rDat",120,3,24,"249680.000","134390.000","35069.000","120.000","65.92","78.75"
"425",5,"20","heroinSA","heroin","02-03-22","Box5","282.000",10,5,"FR_SCRIPT_D:_0.951_E:_0.049_F:_30.000_I:_263.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_232.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box5_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_5.rDat",154,8,30,"194401.000","394511.000","94678.000","154.000","20.62","349.58"
"426",6,"21","heroinSA","heroin","02-03-22","Box6","266.000",10,5,"FR_SCRIPT_D:_0.953_E:_0.047_F:_73.000_I:_625.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_927.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_6.rDat",367,18,73,"279674.000","37808.000","20949.000","367.000","45.33","47.66"
"427",7,"22","heroinSA","heroin","02-03-22","Box7","262.000",10,5,"FR_SCRIPT_box7_D:_0.945_E:_0.055_F:_52.000_I:_459.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_864.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_7.rDat",260,15,52,"223712.000","178988.000","77486.000","260.000","19.11","16.56"
"428",8,"23","heroinSA","saline","02-03-22","Box8","271.000",10,5,"FR_SCRIPT_D:_0.700_E:_0.300_F:_2.000_I:_34.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_37182.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_8.rDat",14,6,2,"126650.000","62447.000","33294.000","14.000","229.74","8.6"
"429",9,"24","heroinSA","saline","02-03-22","Box9","257.000",10,5,"FR_SCRIPT_D:_0.444_E:_0.556_F:_1.000_I:_33.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_8.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_9.rDat",8,10,1,"215405.000","399597.000","25594.000","8.000","278.32","270.26"
"430",10,"25","heroinSA","heroin","02-03-22","Box10","293.000",10,5,"FR_SCRIPT_D:_0.806_E:_0.194_F:_15.000_I:_158.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_606.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box10_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_10.rDat",75,18,15,"288222.000","187480.000","32785.000","75.000","60.11","4.84"
"431",11,"26","heroinSA","saline","02-03-22","Box11","270.000",10,5,"FR_SCRIPT_5choice_D:_0.318_E:_0.682_F:_1.000_I:_42.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_1290.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_11.rDat",7,15,1,"0.000","0.000","0.000","7.000","13.44","348.69"
"432",12,"27","heroinSA","saline","02-03-22","Box12","284.000",10,5,"FR_SCRIPT_5choice_D:_1.000_E:_0.000_F:_0.000_I:_4.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_106213.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_12.rDat",2,0,0,"0.000","0.000","0.000","2.000","51.6","51.6"
"433",13,"28","heroinSA","saline","02-03-22","Box13","296.000",10,5,"FR_SCRIPT_5choice_D:_0.635_E:_0.365_F:_8.000_I:_112.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2840.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_13.rDat",40,23,8,"0.000","0.000","0.000","40.000","171.82","351.94"
"434",14,"29","heroinSA","saline","02-03-22","Box14","289.000",10,5,"FR_SCRIPT_5choice_D:_0.680_E:_0.320_F:_3.000_I:_44.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_20.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_14.rDat",17,8,3,"0.000","0.000","0.000","17.000","627.15","1669.92"
"435",15,"30","heroinSA","saline","02-03-22","Box15","281.000",10,5,"FR_SCRIPT_5choice_D:_0.738_E:_0.262_F:_9.000_I:_111.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_8071.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR5_roomF_20220203","heroinSA_FR5_roomF_20220203_15.rDat",48,17,9,"0.000","0.000","0.000","48.000","391.47","275.34"
"436",1,"16","heroinSA","heroin","02-04-22","Box1","291.000",10,5,"FR_SCRIPT_D:_0.961_E:_0.039_F:_59.000_I:_499.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_100.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_1.rDat",295,12,59,"293177.000","51366.000","28471.000","295.000","19.46","355.58"
"437",2,"17","heroinSA","heroin","02-04-22","Box2","283.000",10,5,"FR_SCRIPT_D:_0.994_E:_0.006_F:_101.000_I:_833.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_3565.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_2.rDat",508,3,101,"208347.000","34878.000","24552.000","508.000","21.88","27.7"
"438",3,"18","heroinSA","heroin","02-04-22","Box3","272.000",10,5,"FR_SCRIPT_D:_0.870_E:_0.130_F:_20.000_I:_193.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_358.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_3.rDat",100,15,20,"102677.000","103038.000","178538.000","100.000","172.51","239.64"
"439",4,"19","heroinSA","heroin","02-04-22","Box4","254.000",10,5,"FR_SCRIPT_D:_0.994_E:_0.006_F:_31.000_I:_252.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1137.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_4.rDat",155,1,31,"207354.000","163994.000","91693.000","155.000","5.18","51.54"
"440",5,"20","heroinSA","heroin","02-04-22","Box5","278.000",10,5,"FR_SCRIPT_D:_0.996_E:_0.004_F:_50.000_I:_404.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_319.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box5_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_5.rDat",250,1,50,"207098.000","384874.000","66196.000","250.000","17.45","3373.48"
"441",6,"21","heroinSA","heroin","02-04-22","Box6","264.000",10,5,"FR_SCRIPT_D:_0.995_E:_0.005_F:_75.000_I:_611.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_1599.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_6.rDat",377,2,75,"218665.000","15687.000","4455.000","377.000","15.75","29.56"
"442",7,"22","heroinSA","heroin","02-04-22","Box7","262.000",10,5,"FR_SCRIPT_box7_D:_0.926_E:_0.074_F:_45.000_I:_401.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4130.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_7.rDat",225,18,45,"224979.000","140516.000","62811.000","225.000","95.16","93.49"
"443",8,"23","heroinSA","saline","02-04-22","Box8","279.000",10,5,"FR_SCRIPT_D:_0.500_E:_0.500_F:_2.000_I:_47.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_12637.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_8.rDat",13,13,2,"113901.000","66277.000","40099.000","13.000","297.01","114.78"
"444",9,"24","heroinSA","saline","02-04-22","Box9","263.000",10,5,"FR_SCRIPT_D:_0.333_E:_0.667_F:_1.000_I:_40.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_12993.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_9.rDat",7,14,1,"152698.000","390005.000","52098.000","7.000","1391.3","286.04"
"445",10,"25","heroinSA","heroin","02-04-22","Box10","292.000",10,5,"FR_SCRIPT_D:_0.833_E:_0.167_F:_20.000_I:_202.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7244.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR5_roomF_20220204","heroinSA_FR5_roomF_20220204_10.rDat",100,20,20,"274294.000","241473.000","44956.000","100.000","165.33","130.47"
