"","id","subject","etype","group","edate","boxnum","weight","iti","fr","msn","comments","fn","sname","active","inactive","reward","beam1","beam2","beam3","beam4","latency.active","latency.inactive"
"180",15,"15","heroinSA","saline","03-01-23","Box15","287.000",10,5,"FR_SCRIPT_5choice_D:_1.000_E:_0.000_F:_0.000_I:_4.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_55073.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230301","heroinSA_FR1_roomE_20230301_15.rDat",2,0,0,"0.000","0.000","0.000","2.000","218.7","218.7"
"181",1,"1","heroinSA","heroin","03-02-23","Box1","295.000",10,5,"FR_SCRIPT_D:_0.667_E:_0.333_F:_11.000_I:_147.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_660.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_1.rDat",56,28,11,"273353.000","186305.000","60313.000","56.000","0.64","1697.18"
"182",2,"2","heroinSA","heroin","03-02-23","Box2","268.000",10,5,"FR_SCRIPT_D:_0.931_E:_0.069_F:_16.000_I:_143.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_312.000_U:_0.000_V:_1.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_2.rDat",81,6,16,"237021.000","168650.000","92541.000","81.000","11.07","3.15"
"183",3,"5","heroinSA","heroin","03-02-23","Box5","282.000",10,5,"FR_SCRIPT_D:_0.916_E:_0.084_F:_19.000_I:_175.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_627.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_3.rDat",98,9,19,"262372.000","110598.000","32076.000","98.000","34.81","32.05"
"184",4,"6","heroinSA","heroin","03-02-23","Box6","264.000",10,5,"FR_SCRIPT_D:_0.895_E:_0.105_F:_17.000_I:_158.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4147.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_4.rDat",85,10,17,"211187.000","257437.000","79199.000","85.000","119.16","266.97"
"185",5,"7","heroinSA","saline","03-02-23","Box7","264.000",10,5,"FR_SCRIPT_D:_0.704_E:_0.296_F:_3.000_I:_47.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_23462.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_5.rDat",19,8,3,"91894.000","32425.000","15633.000","19.000","31.38","38.48"
"186",6,"8","heroinSA","heroin","03-02-23","Box8","301.000",10,5,"FR_SCRIPT_D:_0.804_E:_0.196_F:_9.000_I:_96.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2226.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_6.rDat",45,11,9,"259587.000","137241.000","53480.000","45.000","51.08","17.03"
"187",7,"9","heroinSA","saline","03-02-23","Box9","252.000",10,5,"FR_SCRIPT_D:_0.607_E:_0.393_F:_3.000_I:_50.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_6601.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_7.rDat",17,11,3,"90151.000","23313.000","17343.000","17.000","7.97","333.41"
"188",8,"10","heroinSA","heroin","03-02-23","Box10","292.000",10,5,"FR_SCRIPT_D:_0.969_E:_0.031_F:_6.000_I:_53.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_21.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_8.rDat",31,1,6,"166487.000","43593.000","14324.000","31.000","9.38","10797.98"
"189",9,"3","heroinSA","heroin","03-02-23","Box3","287.000",10,5,"FR_SCRIPT_box3_D:_0.677_E:_0.323_F:_26.000_I:_339.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_625.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_9.rDat",132,63,26,"167351.000","117019.000","75554.000","132.000","85.69","405.81"
"190",10,"4","heroinSA","heroin","03-02-23","Box4","278.000",10,5,"FR_SCRIPT_box4_D:_0.789_E:_0.211_F:_6.000_I:_67.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_212.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_10.rDat",30,8,6,"235245.000","123321.000","38457.000","30.000","104.34","52.92"
"191",11,"11","heroinSA","saline","03-02-23","Box11","269.000",10,5,"FR_SCRIPT_5choice_D:_0.125_E:_0.875_F:_0.000_I:_62.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_580.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_11.rDat",4,28,0,"0.000","0.000","0.000","4.000","197.94","154.59"
"192",12,"12","heroinSA","saline","03-02-23","Box12","277.000",10,5,"FR_SCRIPT_5choice_D:_0.480_E:_0.520_F:_2.000_I:_46.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_13366.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_12.rDat",12,13,2,"0.000","0.000","0.000","12.000","74.27","188.39"
"193",13,"13","heroinSA","saline","03-02-23","Box13","262.000",10,5,"FR_SCRIPT_5choice_D:_0.625_E:_0.375_F:_1.000_I:_16.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2167.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_13.rDat",5,3,1,"0.000","0.000","0.000","5.000","1113.47","633.2"
"194",14,"14","heroinSA","saline","03-02-23","Box14","298.000",10,5,"FR_SCRIPT_5choice_D:_0.571_E:_0.429_F:_2.000_I:_38.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_11750.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_14.rDat",12,9,2,"0.000","0.000","0.000","12.000","91.02","135.67"
"195",15,"15","heroinSA","saline","03-02-23","Box15","285.000",10,5,"FR_SCRIPT_5choice_D:_0.000_E:_0.000_F:_0.000_I:_2.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_108000.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230302","heroinSA_FR1_roomE_20230302_15.rDat",0,0,0,"0.000","0.000","0.000","0.000",NA,NA
"196",1,"1","heroinSA","heroin","03-03-23","Box1","294.000",10,5,"FR_SCRIPT_D:_0.849_E:_0.151_F:_12.000_I:_122.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_180.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_1.rDat",62,11,12,"213580.000","186438.000","97876.000","62.000","13.8","240.43"
"197",2,"2","heroinSA","heroin","03-03-23","Box2","268.000",10,5,"FR_SCRIPT_D:_0.975_E:_0.025_F:_23.000_I:_195.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3125.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_1.000","\Box2_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_2.rDat",115,3,23,"248729.000","153070.000","91808.000","115.000","16.79","365.84"
"198",3,"5","heroinSA","heroin","03-03-23","Box5","280.000",10,5,"FR_SCRIPT_D:_0.969_E:_0.031_F:_18.000_I:_157.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_1800.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_3.rDat",94,3,18,"230521.000","105991.000","54621.000","94.000","71.6","169.87"
"199",4,"6","heroinSA","heroin","03-03-23","Box6","263.000",10,5,"FR_SCRIPT_D:_0.918_E:_0.082_F:_13.000_I:_121.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_3898.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_4.rDat",67,6,13,"190450.000","214937.000","86136.000","67.000","56.84","26.24"
"200",5,"7","heroinSA","saline","03-03-23","Box7","265.000",10,5,"FR_SCRIPT_D:_0.554_E:_0.446_F:_10.000_I:_166.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_13631.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_5.rDat",51,41,10,"72358.000","22585.000","10711.000","51.000","45.74","72.99"
"201",6,"8","heroinSA","heroin","03-03-23","Box8","305.000",10,5,"FR_SCRIPT_D:_0.732_E:_0.268_F:_12.000_I:_144.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7481.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_6.rDat",60,22,12,"247469.000","185848.000","59520.000","60.000","50.6","31.79"
"202",7,"9","heroinSA","saline","03-03-23","Box9","293.000",10,5,"FR_SCRIPT_D:_0.444_E:_0.556_F:_1.000_I:_33.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_34977.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_7.rDat",8,10,1,"82477.000","16077.000","9575.000","8.000","7.03","40.22"
"203",8,"10","heroinSA","heroin","03-03-23","Box10","293.000",10,5,"FR_SCRIPT_D:_0.632_E:_0.368_F:_2.000_I:_34.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_6681.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_8.rDat",12,7,2,"154874.000","43613.000","14914.000","12.000","579.57","1.57"
"204",9,"3","heroinSA","heroin","03-03-23","Box3","290.000",10,5,"FR_SCRIPT_box3_D:_0.712_E:_0.288_F:_17.000_I:_215.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_757.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_9.rDat",89,36,17,"146032.000","144267.000","105087.000","89.000","151.42","149.2"
"205",10,"4","heroinSA","heroin","03-03-23","Box4","283.000",10,5,"FR_SCRIPT_box4_D:_0.871_E:_0.129_F:_10.000_I:_102.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_3955.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_10.rDat",54,8,10,"249256.000","94420.000","26425.000","54.000","20.12","171.35"
"206",11,"11","heroinSA","saline","03-03-23","Box11","272.000",10,5,"FR_SCRIPT_5choice_D:_0.067_E:_0.933_F:_0.000_I:_31.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_23258.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_11.rDat",1,14,0,"0.000","0.000","0.000","1.000","1307.15","301.62"
"207",12,"12","heroinSA","saline","03-03-23","Box12","278.000",10,5,"FR_SCRIPT_5choice_D:_0.565_E:_0.435_F:_5.000_I:_83.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_20105.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_12.rDat",26,20,5,"0.000","0.000","0.000","26.000","16.79","95.02"
"208",13,"13","heroinSA","saline","03-03-23","Box13","264.000",10,5,"FR_SCRIPT_5choice_D:_0.667_E:_0.333_F:_1.000_I:_21.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_28359.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_13.rDat",8,4,1,"0.000","0.000","0.000","8.000","234.75","1319.25"
"209",14,"14","heroinSA","saline","03-03-23","Box14","295.000",10,5,"FR_SCRIPT_5choice_D:_0.125_E:_0.875_F:_0.000_I:_17.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_67338.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_14.rDat",1,7,0,"0.000","0.000","0.000","1.000","4066.28","35.9"
"210",15,"15","heroinSA","saline","03-03-23","Box15","284.000",10,5,"FR_SCRIPT_5choice_D:_1.000_E:_0.000_F:_0.000_I:_4.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_90564.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230303","heroinSA_FR1_roomE_20230303_15.rDat",2,0,0,"0.000","0.000","0.000","2.000","1743.1","1743.1"
"211",1,"1","heroinSA","heroin","03-06-23","Box1","293.000",10,10,"FR_SCRIPT_D:_0.833_E:_0.167_F:_7.000_I:_129.000_J:_0.000_K:_10800.010_L:_5.000_R:_0.000_S:_0.000_T:_1867.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_1.rDat",75,15,7,"226056.000","175721.000","83530.000","75.000","98.2","886.03"
"212",2,"2","heroinSA","heroin","03-06-23","Box2","265.000",10,10,"FR_SCRIPT_D:_0.924_E:_0.076_F:_17.000_I:_252.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8264.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_2.rDat",170,14,17,"205171.000","171010.000","124585.000","170.000","63.12","67.83"
"213",3,"5","heroinSA","heroin","03-06-23","Box5","281.000",10,10,"FR_SCRIPT_D:_0.964_E:_0.036_F:_19.000_I:_272.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2432.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_3.rDat",190,7,19,"173073.000","194141.000","129236.000","190.000","23.04","801.96"
"214",4,"6","heroinSA","heroin","03-06-23","Box6","260.000",10,10,"FR_SCRIPT_D:_0.972_E:_0.028_F:_17.000_I:_239.000_J:_0.000_K:_10800.010_L:_6.000_R:_0.000_S:_0.000_T:_301.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_4.rDat",176,5,17,"227925.000","229962.000","50350.000","176.000","13.97","33.11"
"215",5,"7","heroinSA","saline","03-06-23","Box7","261.000",10,10,"FR_SCRIPT_D:_0.771_E:_0.229_F:_8.000_I:_156.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_10800.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_5.rDat",81,24,8,"99611.000","51709.000","30691.000","81.000","0.82","2.46"
"216",6,"8","heroinSA","heroin","03-06-23","Box8","302.000",10,10,"FR_SCRIPT_D:_0.900_E:_0.100_F:_11.000_I:_184.000_J:_0.000_K:_10800.010_L:_7.000_R:_0.000_S:_0.000_T:_4394.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_6.rDat",117,13,11,"236011.000","133991.000","72003.000","117.000","30.91","85.68"
"217",7,"9","heroinSA","saline","03-06-23","Box9","253.000",10,10,"FR_SCRIPT_D:_0.833_E:_0.167_F:_2.000_I:_43.000_J:_0.000_K:_10800.010_L:_5.000_R:_0.000_S:_0.000_T:_1028.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_7.rDat",25,5,2,"116684.000","37980.000","16079.000","25.000","41.16","25.14"
"218",8,"10","heroinSA","heroin","03-06-23","Box10","292.000",10,10,"FR_SCRIPT_D:_0.793_E:_0.207_F:_4.000_I:_84.000_J:_0.000_K:_10800.010_L:_6.000_R:_0.000_S:_0.000_T:_6212.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box10_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_8.rDat",46,12,4,"233731.000","77333.000","26153.000","46.000","2.37","4.9"
"219",9,"3","heroinSA","heroin","03-06-23","Box3","285.000",10,10,"FR_SCRIPT_box3_D:_0.833_E:_0.167_F:_30.000_I:_513.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_145.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_9.rDat",300,60,30,"209853.000","153418.000","55082.000","300.000","10.66","33.96"
"220",10,"4","heroinSA","heroin","03-06-23","Box4","284.000",10,10,"FR_SCRIPT_box4_D:_0.813_E:_0.188_F:_6.000_I:_115.000_J:_0.000_K:_10800.010_L:_5.000_R:_0.000_S:_0.000_T:_20731.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_10.rDat",65,15,6,"251994.000","92562.000","28661.000","65.000","105.35","208.59"
"221",11,"11","heroinSA","saline","03-06-23","Box11","268.000",10,10,"FR_SCRIPT_5choice_D:_0.122_E:_0.878_F:_0.000_I:_79.000_J:_0.000_K:_10800.010_L:_5.000_R:_0.000_S:_0.000_T:_825.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_11.rDat",5,36,0,"0.000","0.000","0.000","5.000","1850.94","53.96"
"222",12,"12","heroinSA","saline","03-06-23","Box12","275.000",10,10,"FR_SCRIPT_5choice_D:_0.630_E:_0.370_F:_1.000_I:_42.000_J:_0.000_K:_10800.010_L:_7.000_R:_0.000_S:_0.000_T:_28945.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_12.rDat",17,10,1,"0.000","0.000","0.000","17.000","16.67","853.8"
"223",13,"13","heroinSA","saline","03-06-23","Box13","266.000",10,10,"FR_SCRIPT_5choice_D:_0.286_E:_0.714_F:_0.000_I:_38.000_J:_0.000_K:_10800.010_L:_6.000_R:_0.000_S:_0.000_T:_6831.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_13.rDat",6,15,0,"0.000","0.000","0.000","6.000","47.27","82.31"
"224",14,"14","heroinSA","saline","03-06-23","Box14","300.000",10,10,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_0.000_I:_14.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_82627.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_14.rDat",4,4,0,"0.000","0.000","0.000","4.000","401.45","406.16"
"225",15,"15","heroinSA","saline","03-06-23","Box15","284.000",10,10,"FR_SCRIPT_5choice_D:_0.667_E:_0.333_F:_0.000_I:_6.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_391.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomE_20230306","heroinSA_FR1_roomE_20230306_15.rDat",2,1,0,"0.000","0.000","0.000","2.000","593.89","205.99"
"226",1,"1","heroinSA","heroin","03-07-23","Box1","307.000",10,10,"FR_SCRIPT_D:_0.930_E:_0.070_F:_6.000_I:_97.000_J:_0.000_K:_10800.010_L:_6.000_R:_0.000_S:_0.000_T:_4296.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomE_20230307","heroinSA_FR1_roomE_20230307_1.rDat",66,5,6,"180894.000","155726.000","132803.000","66.000","120.49","210.01"
"227",2,"2","heroinSA","heroin","03-07-23","Box2","271.000",10,10,"FR_SCRIPT_D:_0.947_E:_0.053_F:_12.000_I:_178.000_J:_0.000_K:_10800.010_L:_6.000_R:_0.000_S:_0.000_T:_2869.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomE_20230307","heroinSA_FR1_roomE_20230307_2.rDat",126,7,12,"225026.000","175445.000","105462.000","126.000","157.07","166.04"
"228",3,"5","heroinSA","heroin","03-07-23","Box5","285.000",10,10,"FR_SCRIPT_D:_0.947_E:_0.053_F:_18.000_I:_260.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4934.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomE_20230307","heroinSA_FR1_roomE_20230307_3.rDat",180,10,18,"215844.000","174770.000","91250.000","180.000","153.01","109.32"
"229",4,"6","heroinSA","heroin","03-07-23","Box6","270.000",10,10,"FR_SCRIPT_D:_0.935_E:_0.065_F:_13.000_I:_190.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1851.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomE_20230307","heroinSA_FR1_roomE_20230307_4.rDat",130,9,13,"207282.000","223848.000","77513.000","130.000","41.37","39.04"
"230",5,"7","heroinSA","saline","03-07-23","Box7","265.000",10,10,"FR_SCRIPT_D:_0.826_E:_0.174_F:_10.000_I:_189.000_J:_0.000_K:_10800.010_L:_9.000_R:_0.000_S:_0.000_T:_1923.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomE_20230307","heroinSA_FR1_roomE_20230307_5.rDat",109,23,10,"111501.000","49264.000","26692.000","109.000","53.12","77.11"
"231",6,"8","heroinSA","heroin","03-07-23","Box8","310.000",10,10,"FR_SCRIPT_D:_0.933_E:_0.067_F:_15.000_I:_224.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_5952.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomE_20230307","heroinSA_FR1_roomE_20230307_6.rDat",153,11,15,"245280.000","143100.000","65302.000","153.000","31.16","124.66"
"232",7,"9","heroinSA","saline","03-07-23","Box9","257.000",10,10,"FR_SCRIPT_D:_0.767_E:_0.233_F:_2.000_I:_45.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_5225.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomE_20230307","heroinSA_FR1_roomE_20230307_7.rDat",23,7,2,"80837.000","24455.000","18481.000","23.000","17.45","389.07"
"233",8,"10","heroinSA","heroin","03-07-23","Box10","306.000",10,10,"FR_SCRIPT_D:_0.800_E:_0.200_F:_2.000_I:_44.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_3885.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomE_20230307","heroinSA_FR1_roomE_20230307_8.rDat",24,6,2,"248911.000","58752.000","18352.000","24.000","60.74","406.33"
"234",9,"3","heroinSA","heroin","03-07-23","Box3","292.000",10,10,"FR_SCRIPT_box3_D:_0.842_E:_0.158_F:_17.000_I:_296.000_J:_0.000_K:_10800.010_L:_6.000_R:_0.000_S:_0.000_T:_596.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomE_20230307","heroinSA_FR1_roomE_20230307_9.rDat",176,33,17,"201654.000","156173.000","68138.000","176.000","691.12","685.22"
