"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"20","heroinSA","heroin","Box5","02-08-22","288","heroinSA_FR5_roomF_20220208","5","259","0","51","184495","366205","109177","259","44.66","44.66","29","16","11","14","17","13","10","14","15","6","15","20","8","7","16","15","23","10","29","16","11","14","17","13","10","14","15","6","15","20","8","7","16","15","23","10","29","16","11","14","17","13","10","14","15","6","15","20","8","7","16","15","23","10","\Box5_Comments:"
"21","heroinSA","heroin","Box6","02-08-22","279","heroinSA_FR5_roomF_20220208","5","351","16","70","253521","8990","6409","351","3.34","3.34","64","21","11","24","10","15","12","18","10","15","27","13","16","14","16","19","11","35","85","33","11","24","10","15","12","18","10","15","27","13","16","14","16","19","11","36","64","21","11","24","10","15","12","18","10","15","27","13","16","14","16","19","11","35","\Box6_Comments:"
"22","heroinSA","heroin","Box7","02-08-22","257","heroinSA_FR5_roomF_20220208","5","210","12","42","200046","164297","81452","210","73.68","19.59","35","0","16","12","17","5","0","21","0","14","12","15","8","14","0","19","12","10","44","0","20","12","17","7","0","23","0","14","12","15","14","16","0","19","14","10","35","0","16","12","17","5","0","21","0","14","12","15","8","14","0","19","12","10","\Box7_Comments:"
"23","heroinSA","saline","Box8","02-08-22","290","heroinSA_FR5_roomF_20220208","5","12","7","2","127681","54125","28033","12","489.67","32.34","1","2","0","1","1","0","4","0","0","0","0","0","3","0","0","0","0","0","3","2","0","1","1","0","4","6","0","0","0","0","5","2","0","2","0","0","1","2","0","1","1","0","4","0","0","0","0","0","3","0","0","0","0","0","\Box8_Comments:"
"24","heroinSA","saline","Box9","02-08-22","263","heroinSA_FR5_roomF_20220208","5","35","15","7","194746","374647","53817","35","38.68","14.97","1","3","1","1","0","3","8","0","0","3","5","0","0","0","3","2","5","0","3","3","3","3","0","5","8","0","2","3","5","0","0","4","3","8","15","0","1","3","1","1","0","3","8","0","0","3","5","0","0","0","3","2","5","0","\Box9_Comments:"
"25","heroinSA","heroin","Box10","02-08-22","293","heroinSA_FR5_roomF_20220208","5","215","11","43","226423","155896","82785","215","27.81","9.09","35","5","20","0","5","15","5","20","0","16","14","15","0","20","15","2","13","15","47","5","20","0","5","15","5","20","0","26","14","15","0","20","15","2","13","15","35","5","20","0","5","15","5","20","0","16","14","15","0","20","15","2","13","15","\Box10_Comments:"
"26","heroinSA","saline","Box11","02-08-22","286","heroinSA_FR5_roomF_20220208","5","14","3","2","0","0","0","14","212.23","18.23","5","0","1","3","1","0","0","2","0","0","0","0","0","0","0","1","1","0","7","0","1","5","3","0","0","2","0","0","0","0","0","0","0","1","1","0","5","0","1","3","1","0","0","2","0","0","0","0","0","0","0","1","1","0","\Box11_Comments:"
"27","heroinSA","saline","Box12","02-08-22","292","heroinSA_FR5_roomF_20220208","5","9","2","1","0","0","0","9","35.28","35.28","1","1","0","0","0","0","0","1","0","1","0","0","1","0","3","0","0","1","1","1","0","0","0","0","4","1","0","1","0","0","1","0","3","0","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","0","3","0","0","1","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-08-22","297","heroinSA_FR5_roomF_20220208","5","38","2","7","0","0","0","38","20.17","20.17","3","5","1","0","7","4","0","3","3","0","0","0","0","3","0","6","3","0","7","5","1","0","7","4","0","3","3","0","0","0","0","3","0","6","3","0","3","5","1","0","7","4","0","3","3","0","0","0","0","3","0","6","3","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-08-22","283","heroinSA_FR5_roomF_20220208","5","25","6","5","0","0","0","25","14.97","14.97","2","0","0","0","3","0","5","2","1","0","3","0","0","0","8","0","0","1","4","0","0","0","5","0","5","4","1","0","5","0","0","0","8","0","0","5","2","0","0","0","3","0","5","2","1","0","3","0","0","0","8","0","0","1","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-08-22","289","heroinSA_FR5_roomF_20220208","5","9","6","1","0","0","0","9","68.58","68.58","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","6","1","0","0","7","0","0","0","0","0","0","0","0","6","0","0","1","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","\Box15_Comments:"
"16","heroinSA","heroin","Box1","02-09-22","304","heroinSA_FR5_roomF_20220209","10","470","1","47","314136","18689","6688","470","35.42","35.42","30","10","21","11","35","25","25","43","36","24","39","21","18","19","26","26","38","23","32","10","21","11","35","26","26","43","37","24","39","21","18","19","26","26","38","23","30","10","21","11","35","25","25","43","36","24","39","21","18","19","26","26","38","23","\Box1_Comments:"
"17","heroinSA","heroin","Box2","02-09-22","289","heroinSA_FR5_roomF_20220209","10","787","0","78","249973","2515","3754","787","25.07","25.07","169","26","29","38","45","14","10","59","25","45","40","29","36","22","53","51","54","42","183","27","30","38","45","15","10","61","25","46","41","29","36","22","53","51","55","42","169","26","29","38","45","14","10","59","25","45","40","29","36","22","53","51","54","42","\Box2_Comments:"
"18","heroinSA","heroin","Box3","02-09-22","270","heroinSA_FR5_roomF_20220209","10","143","10","14","139193","94651","115437","143","44.81","44.81","14","6","10","10","10","10","2","8","10","10","10","7","3","10","7","3","9","4","19","6","10","10","12","10","2","8","10","10","15","7","7","10","9","7","9","4","14","6","10","10","10","10","2","8","10","10","10","7","3","10","7","3","9","4","\Box3_Comments:"
"19","heroinSA","heroin","Box4","02-09-22","257","heroinSA_FR5_roomF_20220209","10","266","1","26","220760","135691","67073","266","65.31","65.31","60","10","30","10","10","10","10","20","10","10","19","11","10","10","10","10","10","6","62","10","30","10","10","10","10","20","10","10","19","11","10","10","11","10","10","6","60","10","30","10","10","10","10","20","10","10","19","11","10","10","10","10","10","6","\Box4_Comments:"
"20","heroinSA","heroin","Box5","02-09-22","296","heroinSA_FR5_roomF_20220209","10","502","10","50","195003","365473","85535","502","21.72","21.72","40","31","35","24","31","20","19","30","20","18","22","30","47","28","24","28","27","28","48","31","35","24","31","20","21","30","20","18","22","31","47","32","24","34","27","28","40","31","35","24","31","20","19","30","20","18","22","30","47","28","24","28","27","28","\Box5_Comments:"
"21","heroinSA","heroin","Box6","02-09-22","274","heroinSA_FR5_roomF_20220209","10","780","3","78","158494","13397","2389","780","19.82","19.82","116","61","23","40","30","30","30","30","40","20","30","31","31","30","48","70","61","59","122","61","23","40","30","30","30","30","40","20","30","31","32","30","48","70","64","60","116","61","23","40","30","30","30","30","40","20","30","31","31","30","48","70","61","59","\Box6_Comments:"
"22","heroinSA","heroin","Box7","02-09-22","258","heroinSA_FR5_roomF_20220209","10","361","6","36","181758","207176","133559","361","43.08","43.08","72","30","21","0","29","24","16","0","30","6","20","33","2","30","0","38","2","8","82","32","21","0","29","24","16","0","31","6","20","33","4","30","0","38","2","8","72","30","21","0","29","24","16","0","30","6","20","33","2","30","0","38","2","8","\Box7_Comments:"
"23","heroinSA","saline","Box8","02-09-22","289","heroinSA_FR5_roomF_20220209","10","3","2","0","66317","35597","18448","3","252.94","58.7","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","\Box8_Comments:"
"24","heroinSA","saline","Box9","02-09-22","264","heroinSA_FR5_roomF_20220209","10","15","7","1","185641","368801","23916","15","209.4","209.4","1","0","0","1","0","7","0","0","0","1","0","0","0","0","0","3","2","0","5","2","0","1","0","9","0","0","0","5","0","0","0","0","0","3","2","2","1","0","0","1","0","7","0","0","0","1","0","0","0","0","0","3","2","0","\Box9_Comments:"
"25","heroinSA","heroin","Box10","02-09-22","294","heroinSA_FR5_roomF_20220209","10","490","3","49","240755","175767","52797","490","29.18","29.18","80","10","40","0","30","30","49","0","21","30","0","50","10","30","40","10","60","0","84","10","40","0","30","30","49","0","21","30","0","50","10","30","40","10","62","0","80","10","40","0","30","30","49","0","21","30","0","50","10","30","40","10","60","0","\Box10_Comments:"
"26","heroinSA","saline","Box11","02-09-22","284","heroinSA_FR5_roomF_20220209","10","7","7","0","0","0","0","7","78.7","66.59","1","3","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","3","5","0","0","0","0","5","0","0","0","0","0","0","8","0","0","0","0","1","3","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","\Box11_Comments:"
"27","heroinSA","saline","Box12","02-09-22","297","heroinSA_FR5_roomF_20220209","10","11","6","1","0","0","0","11","38.9","35.91","5","0","0","0","0","1","0","2","0","0","0","0","1","1","0","0","0","1","13","0","0","0","0","1","0","2","2","0","0","0","1","1","0","2","0","1","5","0","0","0","0","1","0","2","0","0","0","0","1","1","0","0","0","1","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-09-22","309","heroinSA_FR5_roomF_20220209","10","28","7","2","0","0","0","28","9.64","9.64","9","7","0","0","0","5","0","0","0","0","0","0","2","0","5","0","0","0","11","15","0","0","0","5","0","0","0","0","0","0","2","0","9","0","0","0","9","7","0","0","0","5","0","0","0","0","0","0","2","0","5","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-09-22","290","heroinSA_FR5_roomF_20220209","10","6","6","0","0","0","0","6","462.05","462.05","1","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","0","0","6","0","0","0","0","0","5","2","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-09-22","289","heroinSA_FR5_roomF_20220209","10","5","1","0","0","0","0","5","563.4","480.63","2","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","\Box15_Comments:"
"16","heroinSA","heroin","Box1","02-10-22","308","heroinSA_FR5_roomF_20220210","10","335","5","33","333662","15002","5333","335","48.84","48.84","31","39","7","13","10","20","20","15","14","11","22","16","14","16","31","18","12","26","39","39","7","14","10","20","22","15","14","11","22","16","14","16","31","18","12","26","31","39","7","13","10","20","20","15","14","11","22","16","14","16","31","18","12","26","\Box1_Comments:"
"17","heroinSA","heroin","Box2","02-10-22","290","heroinSA_FR5_roomF_20220210","10","674","0","67","268237","11879","12081","674","117.02","117.02","101","61","26","37","30","35","31","29","12","39","29","42","29","41","38","31","32","31","104","61","26","37","31","35","31","29","12","42","29","42","29","42","38","31","32","31","101","61","26","37","30","35","31","29","12","39","29","42","29","41","38","31","32","31","\Box2_Comments:"
"18","heroinSA","heroin","Box3","02-10-22","277","heroinSA_FR5_roomF_20220210","10","123","16","12","124772","86465","94233","123","154.41","144.62","16","4","10","7","5","8","10","2","8","10","7","3","10","3","7","0","10","3","30","4","10","9","6","9","12","2","8","13","7","3","12","3","10","0","16","5","16","4","10","7","5","8","10","2","8","10","7","3","10","3","7","0","10","3","\Box3_Comments:"
"19","heroinSA","heroin","Box4","02-10-22","262","heroinSA_FR5_roomF_20220210","10","240","1","24","252610","139838","16486","240","147.77","147.77","30","30","10","12","18","10","10","10","10","10","20","0","10","10","10","10","20","10","30","30","10","12","18","10","10","10","11","10","22","0","10","10","10","10","20","10","30","30","10","12","18","10","10","10","10","10","20","0","10","10","10","10","20","10","\Box4_Comments:"
"20","heroinSA","heroin","Box5","02-10-22","295","heroinSA_FR5_roomF_20220210","10","450","19","45","180904","409770","96962","450","94.13","94.13","35","37","18","22","28","20","25","36","29","22","23","12","23","23","24","13","30","30","65","39","18","22","28","20","25","36","31","22","25","12","23","23","26","14","30","30","35","37","18","22","28","20","25","36","29","22","23","12","23","23","24","13","30","30","\Box5_Comments:"
"21","heroinSA","heroin","Box6","02-10-22","278","heroinSA_FR5_roomF_20220210","10","710","1","71","94271","5150","296","710","22.5","3.86","150","40","22","39","33","43","33","32","31","38","34","25","35","34","22","36","32","31","156","40","22","39","34","43","33","32","32","38","34","25","35","34","22","36","32","31","150","40","22","39","33","43","33","32","31","38","34","25","35","34","22","36","32","31","\Box6_Comments:"
"22","heroinSA","heroin","Box7","02-10-22","259","heroinSA_FR5_roomF_20220210","10","391","13","39","167129","161917","152020","391","26.5","26.5","61","32","27","12","19","14","33","25","0","1","33","17","30","30","5","32","0","20","86","33","27","12","19","15","33","26","0","1","33","17","30","30","5","35","0","20","61","32","27","12","19","14","33","25","0","1","33","17","30","30","5","32","0","20","\Box7_Comments:"
"23","heroinSA","saline","Box8","02-10-22","295","heroinSA_FR5_roomF_20220210","10","3","3","0","40467","15245","8330","3","393.15","88.75","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","\Box8_Comments:"
"24","heroinSA","saline","Box9","02-10-22","271","heroinSA_FR5_roomF_20220210","10","34","7","3","161944","413253","35187","34","34.92","6.96","8","3","0","1","5","7","4","0","0","0","0","0","0","0","0","2","4","0","10","3","0","1","7","7","4","4","0","0","0","0","0","0","0","5","4","4","8","3","0","1","5","7","4","0","0","0","0","0","0","0","0","2","4","0","\Box9_Comments:"
"25","heroinSA","heroin","Box10","02-10-22","289","heroinSA_FR5_roomF_20220210","10","410","3","41","300421","88318","14407","410","151.18","151.18","69","0","31","20","40","0","30","0","30","0","20","30","20","20","20","20","20","40","71","0","31","20","40","0","30","0","34","0","20","30","20","20","20","20","20","40","69","0","31","20","40","0","30","0","30","0","20","30","20","20","20","20","20","40","\Box10_Comments:"
"26","heroinSA","saline","Box11","02-10-22","286","heroinSA_FR5_roomF_20220210","10","14","3","1","0","0","0","14","49.73","49.73","8","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","2","10","2","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","2","8","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","2","\Box11_Comments:"
"27","heroinSA","saline","Box12","02-10-22","297","heroinSA_FR5_roomF_20220210","10","12","8","1","0","0","0","12","28.57","27.29","4","0","0","0","0","1","0","0","1","0","0","2","0","0","0","1","3","0","8","0","0","0","0","1","0","0","7","0","0","4","2","0","0","1","3","2","4","0","0","0","0","1","0","0","1","0","0","2","0","0","0","1","3","0","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-10-22","314","heroinSA_FR5_roomF_20220210","10","51","21","5","0","0","0","51","14.63","14.63","13","3","0","0","2","8","1","23","0","0","0","0","0","0","0","1","0","0","15","5","0","0","2","10","17","43","0","0","0","0","0","0","0","1","0","0","13","3","0","0","2","8","1","23","0","0","0","0","0","0","0","1","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-10-22","295","heroinSA_FR5_roomF_20220210","10","31","19","3","0","0","0","31","24.5","24.5","7","3","2","0","1","3","0","0","0","0","0","3","8","0","0","1","3","0","9","5","10","0","3","5","0","0","0","0","0","5","18","2","0","1","7","4","7","3","2","0","1","3","0","0","0","0","0","3","8","0","0","1","3","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-10-22","291","heroinSA_FR5_roomF_20220210","10","3","6","0","0","0","0","3","2508.3","2325.41","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","7","0","0","1","0","0","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","\Box15_Comments:"
