"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"26","heroinSA","heroin","Box11","02-24-23","265","heroinSA_FR1_roomF_20230224","1","52","19","52","0","0","0","52","38.11","38.11","8","6","4","3","4","4","0","7","5","4","3","1","0","0","0","0","1","2","9","8","16","5","4","8","2","13","9","4","9","1","0","0","0","0","1","2","8","6","4","3","4","4","0","7","5","4","3","1","0","0","0","0","1","2","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-24-23","271","heroinSA_FR1_roomF_20230224","1","31","6","31","0","0","0","31","174.22","8.01","3","2","3","2","1","4","2","0","2","2","4","0","1","1","1","2","0","1","5","2","3","2","3","4","2","0","6","4","6","0","1","1","1","2","0","1","3","2","3","2","1","4","2","0","2","2","4","0","1","1","1","2","0","1","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-24-23","270","heroinSA_FR1_roomF_20230224","1","4","7","4","0","0","0","4","43.13","43.13","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","6","2","0","0","2","0","0","0","0","0","0","0","7","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-24-23","285","heroinSA_FR1_roomF_20230224","1","3","5","3","0","0","0","3","29.61","29.61","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","2","0","0","0","0","0","0","0","4","2","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-24-23","293","heroinSA_FR1_roomF_20230224","1","8","3","8","0","0","0","8","61.48","61.48","3","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","3","2","0","0","0","0","0","0","0","0","0","1","4","0","3","1","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-27-23","286","heroinSA_FR1_roomF_20230227","1","31","7","31","69057","146070","270600","31","78.69","78.69","6","1","2","6","0","1","2","3","2","0","2","1","5","0","0","0","0","0","10","1","2","8","0","3","2","5","2","0","2","4","7","0","0","0","0","0","6","1","2","6","0","1","2","3","2","0","2","1","5","0","0","0","0","0","\Box1_Comments:"
"17","heroinSA","heroin","Box2","02-27-23","285","heroinSA_FR1_roomF_20230227","1","26","8","26","248487","196088","45343","26","73.39","73.39","4","1","1","2","1","2","1","1","1","2","1","1","0","1","2","2","1","2","8","1","1","2","1","12","1","1","1","2","1","3","0","1","2","2","1","2","4","1","1","2","1","2","1","1","1","2","1","1","0","1","2","2","1","2","\Box2_Comments:"
"18","heroinSA","heroin","Box3","02-27-23","259","heroinSA_FR1_roomF_20230227","1","18","6","18","174368","214126","137583","18","33.72","33.72","7","1","2","0","2","0","0","1","2","0","1","0","0","0","0","1","0","1","7","1","2","0","4","0","0","5","2","4","1","0","0","0","2","1","0","1","7","1","2","0","2","0","0","1","2","0","1","0","0","0","0","1","0","1","\Box3_Comments:"
"19","heroinSA","saline","Box4","02-27-23","292","heroinSA_FR1_roomF_20230227","1","1","0","1","88372","234060","256785","1","195.99","195.99","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box4_Comments:"
"20","heroinSA","heroin","Box5","02-27-23","264","heroinSA_FR1_roomF_20230227","1","55","1","55","199604","156393","129534","55","40.62","40.62","7","1","3","2","2","4","4","4","6","8","0","0","0","2","3","1","5","3","9","1","3","2","2","4","4","4","6","8","0","0","0","2","3","1","5","3","7","1","3","2","2","4","4","4","6","8","0","0","0","2","3","1","5","3","\Box5_Comments:"
"21","heroinSA","heroin","Box6","02-27-23","252","heroinSA_FR1_roomF_20230227","1","27","1","27","148549","193033","139768","27","29.5","29.5","5","1","2","1","1","2","1","1","2","1","0","1","2","4","0","0","2","1","7","1","2","1","1","2","1","1","2","1","0","1","2","4","0","0","2","1","5","1","2","1","1","2","1","1","2","1","0","1","2","4","0","0","2","1","\Box6_Comments:"
"23","heroinSA","heroin","Box8","02-27-23","253","heroinSA_FR1_roomF_20230227","1","147","6","147","205152","184371","55729","147","109.49","73.82","16","15","3","0","16","5","2","0","25","14","7","0","0","0","14","1","5","24","30","18","3","0","16","6","2","0","27","15","9","0","0","0","17","1","6","26","16","15","3","0","16","5","2","0","25","14","7","0","0","0","14","1","5","24","\Box8_Comments:"
"24","heroinSA","heroin","Box9","02-27-23","294","heroinSA_FR1_roomF_20230227","1","8","3","8","73643","17926","13188","8","148.29","148.29","4","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","5","0","0","6","0","1","1","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","\Box9_Comments:"
"25","heroinSA","saline","Box10","02-27-23","250","heroinSA_FR1_roomF_20230227","1","1","10","1","81117","249103","197069","1","779.1","81.74","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","2","0","0","0","4","0","0","2","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box10_Comments:"
"22","heroinSA","heroin","Box7","02-27-23","235","heroinSA_FR1_roomF_20230227","1","51","3","51","189735","90192","40968","51","400.17","203.42","7","1","4","0","10","0","0","1","6","0","0","4","4","0","7","0","0","7","11","1","4","0","10","0","0","1","9","0","0","4","4","0","7","0","0","7","7","1","4","0","10","0","0","1","6","0","0","4","4","0","7","0","0","7","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-27-23","264","heroinSA_FR1_roomF_20230227","1","66","5","66","0","0","0","66","68.7","68.58","8","7","3","7","5","0","0","2","5","0","6","2","4","3","3","2","3","6","11","9","3","12","9","0","0","2","5","0","6","2","4","3","3","2","3","6","8","7","3","7","5","0","0","2","5","0","6","2","4","3","3","2","3","6","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-27-23","276","heroinSA_FR1_roomF_20230227","1","35","17","35","0","0","0","35","198.27","148.33","4","2","3","3","0","2","3","1","3","1","3","0","2","4","0","1","3","0","9","4","5","5","0","2","7","9","7","1","5","4","2","6","0","1","5","0","4","2","3","3","0","2","3","1","3","1","3","0","2","4","0","1","3","0","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-27-23","274","heroinSA_FR1_roomF_20230227","1","3","9","3","0","0","0","3","2980.51","171.21","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","6","4","0","0","3","0","0","0","4","0","0","0","2","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-27-23","290","heroinSA_FR1_roomF_20230227","1","6","8","6","0","0","0","6","75.73","69.92","3","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","7","1","0","0","0","0","0","0","1","0","0","0","1","2","2","0","8","0","3","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-27-23","292","heroinSA_FR1_roomF_20230227","1","6","3","6","0","0","0","6","151.81","151.81","3","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","1","0","0","0","6","0","0","0","0","0","0","1","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-28-23","292","heroinSA_FR1_roomF_20230228","5","30","20","6","199301","104617","70420","30","287.28","287.28","3","0","0","4","13","0","0","0","0","0","0","0","0","2","1","1","1","5","5","0","0","14","41","0","0","0","0","0","0","0","0","2","1","1","1","5","3","0","0","4","13","0","0","0","0","0","0","0","0","2","1","1","1","5","\Box1_Comments:"
"17","heroinSA","heroin","Box2","02-28-23","286","heroinSA_FR1_roomF_20230228","5","105","9","21","217243","193384","66450","105","109.64","109.64","16","9","5","5","15","4","2","0","0","0","4","5","12","8","0","5","10","5","20","15","5","5","15","4","4","0","0","0","10","5","12","8","0","5","10","5","16","9","5","5","15","4","2","0","0","0","4","5","12","8","0","5","10","5","\Box2_Comments:"
"18","heroinSA","heroin","Box3","02-28-23","265","heroinSA_FR1_roomF_20230228","5","65","24","13","181612","138776","104848","65","52.24","52.24","7","4","0","8","9","6","7","0","0","1","0","8","0","3","7","3","1","1","23","10","0","22","10","14","7","0","0","1","0","10","0","5","10","3","1","1","7","4","0","8","9","6","7","0","0","1","0","8","0","3","7","3","1","1","\Box3_Comments:"
"19","heroinSA","saline","Box4","02-28-23","298","heroinSA_FR1_roomF_20230228","5","0","2","0","88898","233705","253186","0",NA,"208.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box4_Comments:"
"20","heroinSA","heroin","Box5","02-28-23","274","heroinSA_FR1_roomF_20230228","5","68","11","13","117261","142883","206992","68","29.22","29.22","14","15","7","4","2","3","3","0","3","4","3","0","0","5","1","3","1","0","14","19","7","4","4","3","3","0","5","4","5","0","0","13","1","7","1","0","14","15","7","4","2","3","3","0","3","4","3","0","0","5","1","3","1","0","\Box5_Comments:"
"21","heroinSA","heroin","Box6","02-28-23","260","heroinSA_FR1_roomF_20230228","5","79","14","15","127206","175398","135396","79","23.67","23.67","13","8","4","5","10","0","3","0","2","10","8","2","3","5","2","0","2","2","17","14","4","5","10","0","3","0","2","10","14","2","3","5","2","2","8","6","13","8","4","5","10","0","3","0","2","10","8","2","3","5","2","0","2","2","\Box6_Comments:"
"23","heroinSA","heroin","Box8","02-28-23","253","heroinSA_FR1_roomF_20230228","5","509","14","101","155618","107492","35820","509","33.56","33.56","55","45","57","18","35","51","12","2","25","18","107","32","28","0","0","10","5","9","71","48","58","19","36","55","12","2","25","25","116","33","31","0","0","14","9","11","55","45","57","18","35","51","12","2","25","18","107","32","28","0","0","10","5","9","\Box8_Comments:"
"24","heroinSA","heroin","Box9","02-28-23","286","heroinSA_FR1_roomF_20230228","5","19","13","3","175321","49789","22421","19","33.62","33.62","5","0","6","0","4","0","0","1","0","0","3","0","0","0","0","0","0","0","5","0","10","0","4","0","0","13","0","0","7","2","4","0","0","0","0","0","5","0","6","0","4","0","0","1","0","0","3","0","0","0","0","0","0","0","\Box9_Comments:"
"25","heroinSA","saline","Box10","02-28-23","260","heroinSA_FR1_roomF_20230228","5","7","9","1","95029","247768","194498","7","2379.43","72.45","0","0","0","2","1","0","0","0","1","0","3","0","0","0","0","0","0","0","4","2","0","2","1","0","0","2","3","0","9","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0","1","0","3","0","0","0","0","0","0","0","\Box10_Comments:"
"22","heroinSA","heroin","Box7","02-28-23","240","heroinSA_FR1_roomF_20230228","5","235","10","47","173799","109156","67100","235","138.39","101.79","31","29","0","20","28","0","0","0","23","1","25","0","24","14","0","10","0","30","51","29","0","20","28","0","0","0","23","1","25","0","24","14","0","10","0","30","31","29","0","20","28","0","0","0","23","1","25","0","24","14","0","10","0","30","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-28-23","270","heroinSA_FR1_roomF_20230228","5","79","10","15","0","0","0","79","123.98","107.57","9","8","9","9","8","3","0","4","0","10","1","2","4","0","4","0","0","8","11","12","9","9","9","4","0","6","0","12","1","4","8","0","6","0","0","10","9","8","9","9","8","3","0","4","0","10","1","2","4","0","4","0","0","8","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-28-23","280","heroinSA_FR1_roomF_20230228","5","84","17","16","0","0","0","84","34.27","34.27","9","16","3","13","0","7","0","4","0","12","0","5","5","0","2","1","7","0","15","17","7","15","0","8","0","4","2","12","0","7","17","0","2","3","13","0","9","16","3","13","0","7","0","4","0","12","0","5","5","0","2","1","7","0","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-28-23","276","heroinSA_FR1_roomF_20230228","5","3","15","0","0","0","0","3","510.37","51.72","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","6","0","4","0","0","0","0","0","2","0","0","0","4","0","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-28-23","293","heroinSA_FR1_roomF_20230228","5","1","3","0","0","0","0","1","2506.48","546.46","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-28-23","298","heroinSA_FR1_roomF_20230228","5","5","1","1","0","0","0","5","30.37","30.37","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","03-01-23","291","heroinSA_FR1_roomF_20230301","5","14","4","2","161809","144262","80134","14","35.62","35.62","8","0","1","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","12","2","1","1","0","0","0","0","0","0","0","0","3","0","3","0","0","0","8","0","1","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","\Box1_Comments:"
"17","heroinSA","heroin","Box2","03-01-23","301","heroinSA_FR1_roomF_20230301","5","160","8","32","239733","174675","70870","160","60.1","60.1","18","12","5","14","6","5","10","15","0","10","10","10","14","6","10","5","0","10","28","12","5","16","6","6","10","15","0","10","10","10","14","6","10","5","0","14","18","12","5","14","6","5","10","15","0","10","10","10","14","6","10","5","0","10","\Box2_Comments:"
"18","heroinSA","heroin","Box3","03-01-23","280","heroinSA_FR1_roomF_20230301","5","73","31","14","181915","204462","117649","73","27.65","27.65","13","11","6","5","10","4","5","6","0","0","3","2","1","1","2","0","4","0","33","16","10","7","16","4","18","10","0","0","11","4","1","1","4","0","4","0","13","11","6","5","10","4","5","6","0","0","3","2","1","1","2","0","4","0","\Box3_Comments:"
"19","heroinSA","saline","Box4","03-01-23","299","heroinSA_FR1_roomF_20230301","5","2","4","0","50779","222331","304832","2","337.12","126.71","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box4_Comments:"
"20","heroinSA","heroin","Box5","03-01-23","278","heroinSA_FR1_roomF_20230301","5","198","26","39","198530","108989","121806","198","1.3","1.3","22","13","10","8","8","14","10","10","5","20","10","18","6","6","16","6","12","4","57","17","10","10","8","18","12","12","6","20","12","18","6","6","18","6","12","4","22","13","10","8","8","14","10","10","5","20","10","18","6","6","16","6","12","4","\Box5_Comments:"
"21","heroinSA","heroin","Box6","03-01-23","263","heroinSA_FR1_roomF_20230301","5","75","11","15","116699","195973","128567","75","16.97","16.97","11","4","5","9","1","7","6","0","2","0","5","5","0","7","3","0","4","6","21","4","5","9","1","11","6","0","2","0","11","7","0","7","3","0","4","6","11","4","5","9","1","7","6","0","2","0","5","5","0","7","3","0","4","6","\Box6_Comments:"
"23","heroinSA","heroin","Box8","03-01-23","275","heroinSA_FR1_roomF_20230301","5","530","22","106","140941","52390","26349","530","34.35","0.72","83","47","15","50","0","50","0","34","46","0","6","40","0","1","54","0","66","38","95","51","15","51","0","53","0","70","49","0","6","40","0","1","54","0","68","39","83","47","15","50","0","50","0","34","46","0","6","40","0","1","54","0","66","38","\Box8_Comments:"
"24","heroinSA","heroin","Box9","03-01-23","308","heroinSA_FR1_roomF_20230301","5","16","12","3","153018","38845","18418","16","63.18","63.18","8","0","2","0","1","0","0","0","1","0","3","0","0","1","0","0","0","0","8","8","2","0","1","0","0","0","7","0","9","2","0","1","0","2","0","0","8","0","2","0","1","0","0","0","1","0","3","0","0","1","0","0","0","0","\Box9_Comments:"
"25","heroinSA","saline","Box10","03-01-23","263","heroinSA_FR1_roomF_20230301","5","12","5","2","56609","209523","247480","12","39.85","39.85","7","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","12","2","2","0","0","0","0","0","0","0","5","0","0","0","0","2","0","0","7","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","\Box10_Comments:"
"22","heroinSA","heroin","Box7","03-01-23","254","heroinSA_FR1_roomF_20230301","5","187","0","37","145219","113031","48861","187","39.01","39.01","25","25","0","21","14","0","17","2","18","0","13","10","9","6","0","0","27","0","25","25","0","21","14","0","17","2","18","0","13","10","9","6","0","0","28","0","25","25","0","21","14","0","17","2","18","0","13","10","9","6","0","0","27","0","\Box7_Comments:"
"26","heroinSA","heroin","Box11","03-01-23","276","heroinSA_FR1_roomF_20230301","5","80","7","16","0","0","0","80","28.91","28.91","10","6","4","6","8","8","9","6","3","3","2","1","5","4","1","1","2","1","14","6","4","6","8","8","11","8","3","5","2","1","9","4","1","1","2","1","10","6","4","6","8","8","9","6","3","3","2","1","5","4","1","1","2","1","\Box11_Comments:"
"27","heroinSA","heroin","Box12","03-01-23","290","heroinSA_FR1_roomF_20230301","5","159","11","31","0","0","0","159","22.63","22.63","17","10","9","13","5","3","11","4","14","2","13","8","5","4","9","8","4","20","22","13","11","16","5","9","12","4","15","2","16","12","7","4","10","8","4","23","17","10","9","13","5","3","11","4","14","2","13","8","5","4","9","8","4","20","\Box12_Comments:"
"28","heroinSA","saline","Box13","03-01-23","280","heroinSA_FR1_roomF_20230301","5","3","9","0","0","0","0","3","148.82","119.58","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","13","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","6","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","03-01-23","298","heroinSA_FR1_roomF_20230301","5","1","2","0","0","0","0","1","427.8","56.2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","03-01-23","301","heroinSA_FR1_roomF_20230301","5","1","0","0","0","0","0","1","198.49","198.49","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","03-02-23","294","heroinSA_FR1_roomF_20230302","5","22","2","4","116542","68075","30476","22","9.5","9.5","11","1","0","2","0","0","0","0","0","2","4","0","0","0","0","0","2","0","13","1","0","4","0","0","0","0","0","2","4","0","0","0","0","0","2","0","11","1","0","2","0","0","0","0","0","2","4","0","0","0","0","0","2","0","\Box1_Comments:"
"17","heroinSA","heroin","Box2","03-02-23","303","heroinSA_FR1_roomF_20230302","5","145","9","29","273727","140198","41150","145","109.07","39.86","20","10","3","13","11","8","8","2","10","5","10","5","10","5","5","5","6","9","28","10","3","13","11","12","8","2","10","5","10","5","10","5","5","9","8","9","20","10","3","13","11","8","8","2","10","5","10","5","10","5","5","5","6","9","\Box2_Comments:"
"18","heroinSA","heroin","Box3","03-02-23","279","heroinSA_FR1_roomF_20230302","5","51","43","10","222851","196252","93787","51","256.24","25.08","6","9","0","8","2","5","2","2","1","2","3","1","2","2","5","0","1","0","14","9","4","16","11","17","10","4","1","32","3","5","2","2","6","0","3","0","6","9","0","8","2","5","2","2","1","2","3","1","2","2","5","0","1","0","\Box3_Comments:"
"19","heroinSA","saline","Box4","03-02-23","304","heroinSA_FR1_roomF_20230302","5","0","2","0","163398","310325","179529","0",NA,"5560.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box4_Comments:"
"20","heroinSA","heroin","Box5","03-02-23","278","heroinSA_FR1_roomF_20230302","5","89","24","17","96767","124907","222392","89","1.25","1.25","15","38","8","11","0","6","2","2","1","0","1","0","0","3","0","1","0","1","29","51","8","17","0","8","2","2","1","0","1","0","0","3","10","1","0","5","15","38","8","11","0","6","2","2","1","0","1","0","0","3","0","1","0","1","\Box5_Comments:"
"21","heroinSA","heroin","Box6","03-02-23","262","heroinSA_FR1_roomF_20230302","5","90","16","18","118510","192629","131307","90","49.55","49.55","12","8","5","8","4","5","3","7","0","6","7","9","1","3","2","2","4","4","20","24","5","8","4","5","4","13","0","6","7","11","1","3","2","2","4","4","12","8","5","8","4","5","3","7","0","6","7","9","1","3","2","2","4","4","\Box6_Comments:"
"23","heroinSA","heroin","Box8","03-02-23","275","heroinSA_FR1_roomF_20230302","5","515","41","103","190837","100626","35609","515","5.43","3.63","108","66","63","44","14","10","1","4","0","22","6","10","3","2","63","8","19","72","129","70","63","45","15","11","9","10","0","36","10","22","9","16","69","8","20","75","108","66","63","44","14","10","1","4","0","22","6","10","3","2","63","8","19","72","\Box8_Comments:"
"24","heroinSA","heroin","Box9","03-02-23","313","heroinSA_FR1_roomF_20230302","5","5","11","1","124091","52093","27711","5","49.96","49.96","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","7","0","0","0","16","0","0","0","0","0","0","1","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","\Box9_Comments:"
"25","heroinSA","saline","Box10","03-02-23","267","heroinSA_FR1_roomF_20230302","5","4","7","0","60763","271464","193123","4","5637.6","183.76","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","12","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","\Box10_Comments:"
"22","heroinSA","heroin","Box7","03-02-23","256","heroinSA_FR1_roomF_20230302","5","195","12","39","170133","131769","80615","195","28.77","0.66","28","17","11","19","0","16","0","14","0","14","11","0","7","20","0","18","0","20","46","18","11","19","0","16","0","16","0","14","11","2","9","20","0","18","0","20","28","17","11","19","0","16","0","14","0","14","11","0","7","20","0","18","0","20","\Box7_Comments:"
"26","heroinSA","heroin","Box11","03-02-23","275","heroinSA_FR1_roomF_20230302","5","38","10","7","0","0","0","38","67.46","67.46","5","5","0","5","0","5","0","7","1","2","0","1","3","0","0","0","4","0","11","7","0","5","0","5","0","9","1","3","0","1","13","0","0","0","4","0","5","5","0","5","0","5","0","7","1","2","0","1","3","0","0","0","4","0","\Box11_Comments:"
"27","heroinSA","heroin","Box12","03-02-23","287","heroinSA_FR1_roomF_20230302","5","112","22","22","0","0","0","112","64.82","15.96","20","4","3","10","4","1","20","2","0","7","3","9","2","4","11","1","4","7","31","6","3","13","18","3","22","2","6","10","3","9","4","8","13","3","6","8","20","4","3","10","4","1","20","2","0","7","3","9","2","4","11","1","4","7","\Box12_Comments:"
"28","heroinSA","saline","Box13","03-02-23","285","heroinSA_FR1_roomF_20230302","5","2","2","0","0","0","0","2","457.04","68.34","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","03-02-23","300","heroinSA_FR1_roomF_20230302","5","2","1","0","0","0","0","2","467.38","457.78","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","03-02-23","304","heroinSA_FR1_roomF_20230302","5","4","2","0","0","0","0","4","352.63","352.63","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","03-03-23","299","heroinSA_FR1_roomF_20230303","5","38","7","7","117077","195163","163389","38","48.32","48.32","7","0","4","8","0","1","2","0","3","0","0","5","1","3","4","0","0","0","11","0","6","12","0","1","2","0","3","0","0","5","5","3","4","0","0","0","7","0","4","8","0","1","2","0","3","0","0","5","1","3","4","0","0","0","\Box1_Comments:"
"17","heroinSA","heroin","Box2","03-03-23","301","heroinSA_FR1_roomF_20230303","5","134","17","26","206763","210966","93600","134","68.85","68.85","16","14","20","10","10","7","13","10","5","5","5","10","0","5","0","0","0","4","22","16","27","14","10","9","15","18","5","5","5","12","0","5","0","0","0","6","16","14","20","10","10","7","13","10","5","5","5","10","0","5","0","0","0","4","\Box2_Comments:"
"18","heroinSA","heroin","Box3","03-03-23","280","heroinSA_FR1_roomF_20230303","5","49","21","9","208491","191076","116844","49","15.23","15.23","11","5","8","1","3","2","5","0","0","0","3","1","2","0","4","0","1","3","21","9","12","3","11","6","7","0","0","0","7","5","2","0","4","0","1","3","11","5","8","1","3","2","5","0","0","0","3","1","2","0","4","0","1","3","\Box3_Comments:"
"19","heroinSA","saline","Box4","03-03-23","304","heroinSA_FR1_roomF_20230303","5","0","0","0","88240","252215","270605","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box4_Comments:"
"20","heroinSA","heroin","Box5","03-03-23","278","heroinSA_FR1_roomF_20230303","5","35","12","7","145729","193467","187892","35","130.41","123.29","6","4","2","6","2","4","0","0","0","1","1","1","1","3","3","0","1","0","22","4","2","8","2","4","2","0","0","1","5","1","1","3","3","0","1","0","6","4","2","6","2","4","0","0","0","1","1","1","1","3","3","0","1","0","\Box5_Comments:"
"21","heroinSA","heroin","Box6","03-03-23","260","heroinSA_FR1_roomF_20230303","5","45","4","9","106641","188761","163817","45","64.6","64.6","10","7","2","2","4","0","5","0","0","3","0","2","0","5","0","0","4","1","12","9","2","4","4","0","5","0","0","3","0","2","0","5","0","0","4","3","10","7","2","2","4","0","5","0","0","3","0","2","0","5","0","0","4","1","\Box6_Comments:"
"23","heroinSA","heroin","Box8","03-03-23","276","heroinSA_FR1_roomF_20230303","5","443","25","88","221425","45837","17360","443","6.91","6.91","86","11","28","25","68","2","1","9","5","65","10","1","1","48","2","34","15","32","90","11","31","37","73","2","1","27","15","68","10","1","7","57","2","34","17","34","86","11","28","25","68","2","1","9","5","65","10","1","1","48","2","34","15","32","\Box8_Comments:"
